Date,Close,High,Low,Open,Volume,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,regime_id,regime_label
2020-02-24,162.70004272460938,166.18463956657936,155.40714713360293,159.72957434916313,68311100.0,-0.0431156205864156,-0.0754965233718112,172.87771911621093,169.86220932006836,0.0210916555176936,46.29555823009742,0,HIGH_VOL_CHOPPY
2020-02-25,160.01522827148438,166.46076459688229,159.61534404713044,165.85143726918932,68073300.0,-0.0165016210700656,-0.099882012898069,169.32648620605468,170.15887908935548,0.0210813095775412,34.70607943340613,0,HIGH_VOL_CHOPPY
2020-02-26,162.01458740234375,164.95649541870915,160.1485286944431,161.5766410745246,56206100.0,0.0124948053535707,-0.091360253499976,166.06849670410156,170.40454864501953,0.020829483190633,38.354359144036,1,NEUTRAL
2020-02-27,150.59915161132812,159.0250175403799,150.40873959890718,155.49282894832933,93174900.0,-0.0704593084736669,-0.1422839223197529,161.07200927734374,169.95696334838868,0.026052015984993,23.978834712382152,0,HIGH_VOL_CHOPPY
2020-02-28,154.24562072753906,155.86415937952862,144.7153579750086,145.1057120982535,97012700.0,0.0242130787404557,-0.092838436945231,157.91492614746093,169.4666770935059,0.0258180511942788,29.24843510188056,2,HIGH_VOL_CHOPPY
2020-03-02,164.50897216796875,164.63274652111016,154.5312339166153,157.3874578629097,71030800.0,0.0665390135033976,0.0111181866523613,158.2767120361328,169.6106155395508,0.0299049974720437,36.611015762568286,2,HIGH_VOL_CHOPPY
2020-03-03,156.62582397460938,166.6130941024236,154.48365562186393,165.47060721979446,71677000.0,-0.0479192599009763,-0.0211817608454395,157.5988311767578,169.1633773803711,0.0313065790368883,34.212048789064795,0,HIGH_VOL_CHOPPY
2020-03-04,162.37631225585938,162.51911762282631,157.68257731898743,160.41504106949054,49814400.0,0.0367148158287244,0.0022326684239692,157.67117614746093,168.73116455078124,0.0315421283010539,39.8533522646356,2,HIGH_VOL_CHOPPY
2020-03-05,158.30149841308594,162.6810342565652,157.74929322526484,158.0920407719293,47817300.0,-0.0250948785950544,0.0511446891921165,159.2116455078125,168.10565490722655,0.0319555749165622,37.99977111020181,0,HIGH_VOL_CHOPPY
2020-03-06,153.82672119140625,155.29290988438083,148.5236579689275,154.8168725190958,72821100.0,-0.028267434399154,-0.0027157953279772,159.12786560058595,167.07932815551757,0.031893669392148,34.197679036794824,0,HIGH_VOL_CHOPPY
2020-03-09,143.40150451660156,150.1898026214483,142.8112227779223,143.7632975964418,70419300.0,-0.0677724688796598,-0.1283058751945505,154.9063720703125,165.51939544677734,0.0347031509697755,28.179375008839784,0,HIGH_VOL_CHOPPY
2020-03-10,153.20785522460938,153.31258402014208,145.2675559078778,150.5801343469339,65354400.0,0.0683838760343866,-0.0218225108942066,154.2227783203125,164.22143020629883,0.0380880856492609,35.745174682140046,2,HIGH_VOL_CHOPPY
2020-03-11,146.2672576904297,150.14219461233048,143.90610170212486,149.5995195250043,56371600.0,-0.0453018386296477,-0.0992081562983543,151.00096740722657,162.7786735534668,0.0389041510882857,34.11084817725968,0,HIGH_VOL_CHOPPY
2020-03-12,132.3955078125,146.1149079701268,131.93851601607352,138.33645927607344,93226400.0,-0.0948383807624864,-0.1636496865808847,145.81976928710938,160.6295143127441,0.0433456400290373,31.28843617675317,0,HIGH_VOL_CHOPPY
2020-03-13,151.21803283691406,154.15042478211845,133.9854742160237,140.43102427946823,92727400.0,0.1421689099230672,-0.016958616385291,145.29803161621095,159.46895370483398,0.0555574046722448,44.87680600443497,2,HIGH_VOL_CHOPPY
2020-03-16,128.92996215820312,142.19237110925772,128.53009250260706,133.29046629899992,87905900.0,-0.1473902963858036,-0.1009162519401815,142.40372314453126,157.1161315917969,0.0637812927326229,38.19508185777941,0,HIGH_VOL_CHOPPY
2020-03-17,139.5456085205078,140.43103109931985,128.53009626039446,133.29047019596462,81059800.0,0.0823365351591338,-0.0891745836665627,139.67127380371093,155.204842376709,0.0671437076710203,41.991304320395905,2,HIGH_VOL_CHOPPY
2020-03-18,133.67132568359375,139.00295155421207,128.5491720050301,131.38635146904977,81593200.0,-0.0420957914705769,-0.0861158690312965,137.15208740234374,152.9731819152832,0.0674447748580495,43.71821970076179,0,HIGH_VOL_CHOPPY
2020-03-19,135.87057495117188,142.9539978968266,132.33837173085726,135.9276971037771,85922700.0,0.0164526629501966,0.0262476212077626,137.84710083007812,150.98763122558594,0.0677396474886875,43.10713150338896,2,HIGH_VOL_CHOPPY
2020-03-20,130.76747131347656,140.05020002588367,129.34887472137007,139.00291200117317,84866200.0,-0.03755856365169,-0.1352389072901977,133.75698852539062,149.02445297241212,0.0678498996209552,36.833100932473464,0,HIGH_VOL_CHOPPY
2020-03-23,129.46311950683594,133.83315361883407,126.16894903091575,130.4437553300874,78975200.0,-0.0099745891966804,0.0041352478485847,133.86361999511718,147.36260681152345,0.0674237922080328,38.826642945796635,0,HIGH_VOL_CHOPPY
2020-03-24,141.23077392578125,142.43039748481058,134.49961256876347,136.86075403148243,82516700.0,0.0908958046412897,0.0120760905566281,134.20065307617188,146.4233840942383,0.0709933818851031,41.712077597011216,2,HIGH_VOL_CHOPPY
2020-03-25,139.8788299560547,146.9337078157321,137.51768848459022,141.77346406617644,75638200.0,-0.0095725877027129,0.0464385629506989,135.44215393066406,145.31659622192382,0.0708978339383414,42.62181436140074,0,HIGH_VOL_CHOPPY
2020-03-26,148.62840270996094,149.15204677343388,141.25933827515485,141.28789935793438,64568100.0,0.0625510862269513,0.0938969144965631,137.99371948242188,145.21805877685546,0.0706651794046193,47.98702533399496,2,HIGH_VOL_CHOPPY
2020-03-27,142.52557373046875,147.4668435414475,142.0495364003553,144.47732968943524,57042300.0,-0.0410609874574342,0.0899161106266679,140.3453399658203,144.63205642700194,0.0710779698098611,49.64906036455173,0,HIGH_VOL_CHOPPY
2020-03-30,152.55091857910156,152.90319608171723,142.82071439967373,145.1342633758814,63420300.0,0.0703406735102278,0.1783349509900118,144.96289978027343,144.0341537475586,0.0712744274763925,49.73726091035771,2,HIGH_VOL_CHOPPY
2020-03-31,150.15170288085938,156.88286325614513,149.0568082917914,151.76069687308703,77927200.0,-0.0157273107273892,0.0631656168631222,146.74708557128906,143.7104476928711,0.0705269787793098,51.612130223792455,0,HIGH_VOL_CHOPPY
2020-04-01,144.820068359375,150.18976853607813,143.5918985143203,145.66741417445297,57969900.0,-0.0355083187149389,0.0353251339382283,147.73533325195314,142.83263549804687,0.0704110383875505,55.549878677172224,0,HIGH_VOL_CHOPPY
2020-04-02,147.81912231445312,148.02857992428844,143.15396179177512,144.58207393473876,49630700.0,0.020708828472832,-0.0054449915409982,147.57347717285157,142.30851669311522,0.0704115032388566,48.23179615523164,2,HIGH_VOL_CHOPPY
2020-04-03,146.45765686035156,149.83752504353316,144.89625489063627,147.66679583020962,41243300.0,-0.0092103473000288,0.0275886146392141,148.35989379882812,141.9400634765625,0.0701524274855579,61.65632337239492,0,HIGH_VOL_CHOPPY
2020-04-06,157.34939575195312,158.5204436100187,150.02793870466274,152.63662871229192,67111700.0,0.0743678352166108,0.0314549215274861,149.31958923339843,142.63745803833007,0.0701367315734542,61.79661227380936,2,HIGH_VOL_CHOPPY
2020-04-07,155.6547088623047,161.8527103645991,155.43572120612328,161.46235622358842,62769000.0,-0.0107702154275822,0.0366496408356538,150.4201904296875,142.75980072021486,0.0687092782310323,65.4200435960233,0,HIGH_VOL_CHOPPY
2020-04-08,157.21612548828125,158.68231437318792,155.66423882549927,157.7302395179861,48318200.0,0.0100312842276928,0.0855962662449867,152.89940185546874,143.30724411010743,0.0677678381333054,65.10782711547077,2,HIGH_VOL_CHOPPY
2020-04-09,157.2256317138672,159.3487544477742,155.5023786522089,158.38716413076,51385100.0,6.046597037312473e-05,0.0636352675630407,154.78070373535155,144.5487503051758,0.0635404136263871,70.18153537595742,1,NEUTRAL
2020-04-13,157.57791137695312,157.63504807402816,154.52175908514585,156.47351553450656,41905300.0,0.0022405994445424,0.0759281198060188,157.00475463867187,144.86674423217772,0.0554775639665291,71.76123303626748,1,NEUTRAL
2020-04-14,165.37538146972656,165.42298811281455,159.94855829037607,160.90063304210452,52874300.0,0.0494832684647061,0.0510074136568383,158.60995178222657,146.68901519775392,0.0434463220976886,69.9120409671794,2,HIGH_VOL_CHOPPY
2020-04-15,163.642578125,165.25158643715253,161.12910189683114,162.99515987740097,40940800.0,-0.0104780005906971,0.0513178773779439,160.20752563476563,147.89386367797852,0.0405561154941042,69.47560292695347,0,HIGH_VOL_CHOPPY
2020-04-16,168.55532836914062,168.78383156754103,164.61373899366873,165.94665252640667,50479600.0,0.0300212224741898,0.0721249353120878,162.4753662109375,149.6380638122559,0.0389716705414717,67.42711252184176,2,HIGH_VOL_CHOPPY
2020-04-17,170.04052734375,171.37342595685678,167.44135325693384,170.89738866253217,52765600.0,0.0088113439603447,0.0815064025514902,165.03834533691406,151.34656143188477,0.038966939761163,76.1775103535899,1,NEUTRAL
2020-04-20,166.67019653320312,170.1833545401392,166.6035588577569,168.16496080222765,36669600.0,-0.0198207501658325,0.0577002517472116,166.85680236816407,153.1416976928711,0.0379691156200874,65.38062739833774,0,HIGH_VOL_CHOPPY
2020-04-21,159.7772216796875,165.3468513020736,158.1491671577528,165.18500030732156,56203700.0,-0.0413569732135189,-0.0338512282800923,165.73717041015624,154.65740280151368,0.0395772623338665,59.55039338988717,0,HIGH_VOL_CHOPPY
2020-04-22,165.20401000976562,165.6610018091232,162.63341116305656,163.17608620088606,34620200.0,0.0339647183311113,0.0095417213701736,166.04945678710936,155.8560646057129,0.0353754401110127,70.18673167287837,2,HIGH_VOL_CHOPPY
2020-04-23,163.20468139648438,166.6702335316879,162.71912841613675,165.76576526123154,32790800.0,-0.0121021796817345,-0.0317441579831768,164.9793273925781,157.02235717773436,0.035447731099138,65.54450506182911,0,HIGH_VOL_CHOPPY
2020-04-24,166.18463134765625,166.19414686415578,162.52866821599432,163.81396026372389,34277600.0,0.0182589734906712,-0.0226763352027176,164.20814819335936,157.90016860961913,0.0331937072514901,69.29959517675451,2,HIGH_VOL_CHOPPY
2020-04-27,165.70860290527344,168.42200705863056,164.9945468868889,168.12686622876606,33194400.0,-0.0028644552659443,-0.0057694395754679,164.01582946777344,159.05932006835937,0.0313863070193785,60.271438101455736,1,NEUTRAL
2020-04-28,161.67184448242188,167.25100425490083,161.2719747478428,167.1748365158128,34392700.0,-0.0243605844963834,0.0118579030403507,164.3947540283203,159.5153663635254,0.0285007888811908,56.991208932260946,0,HIGH_VOL_CHOPPY
2020-04-29,168.92660522460938,169.16462389704049,163.64260231864407,164.91837891627318,51286600.0,0.0448733715224995,0.0225333223728874,165.13927307128907,160.4541114807129,0.0295739995407969,62.0164353121845,2,HIGH_VOL_CHOPPY
2020-04-30,170.62130737304688,171.75426402305968,167.78411440711412,171.3734399674679,53875900.0,0.0100321802251586,0.0454437085572612,166.62259826660156,161.7441734313965,0.0278893584863611,63.286164545226434,1,NEUTRAL
2020-05-01,166.20370483398438,170.07864171625766,165.6705307427977,167.37475277045658,39370500.0,-0.0258912711845762,0.0001147728654176,166.62641296386718,162.66340255737305,0.0287571004901897,57.916848027328186,0,HIGH_VOL_CHOPPY
2020-05-04,170.2689971923828,170.4213325963883,165.4705481862398,166.12748190444768,30372900.0,0.0244596975889264,0.0275205644556444,167.53849182128906,163.8539695739746,0.0287890282712781,54.821745696018986,2,HIGH_VOL_CHOPPY
2020-05-05,172.09698486328125,174.8484796427105,171.27820019565675,171.9636950116914,36839200.0,0.0107358808769693,0.0644833391629478,169.62351989746094,164.59134902954102,0.0242151373865858,58.31464518530079,1,NEUTRAL
2020-05-06,173.79168701171875,175.37213429721527,172.92531018696323,173.35374084140366,32139300.0,0.0098473668773675,0.0287999736965094,170.5965362548828,165.49819793701172,0.0239563847946132,55.49778883697503,1,NEUTRAL
2020-05-07,174.80091857910156,175.70538662746563,173.82979832935465,175.34359359711726,28316000.0,0.0058071337285239,0.0244964199982149,171.43245849609374,166.3774375915527,0.0239357038368219,55.04851625790628,1,NEUTRAL
2020-05-08,175.8291778564453,176.13384878430378,174.57244659780275,176.11480321943526,30877800.0,0.0058824592324921,0.0579137091563362,173.35755310058593,167.30761489868163,0.0239003422760558,60.22108102751117,1,NEUTRAL
2020-05-11,177.79042053222656,178.52350753297063,174.08685082562172,174.37246159084364,30892700.0,0.0111542503905837,0.0441737689413033,174.8618377685547,168.3182403564453,0.0239120654355233,72.58842299145113,1,NEUTRAL
2020-05-12,173.7631378173828,178.07603478681455,173.56321027780993,177.84754617015983,32038200.0,-0.0226518543731873,0.0096814767290966,175.195068359375,168.7376281738281,0.0224552107138563,61.123513955678945,0,HIGH_VOL_CHOPPY
2020-05-13,171.13543701171875,175.2293613589471,168.07927065962855,173.80124922811217,44711500.0,-0.0151223144256618,-0.0152841027420425,174.663818359375,169.11227111816407,0.0226222291448573,60.141241791398905,0,HIGH_VOL_CHOPPY
2020-05-14,171.8780975341797,172.03043301984863,167.2605280014809,169.03138807172596,41873900.0,0.0043396068951522,-0.0167208563243289,174.07925415039062,169.278409576416,0.0216864044030349,57.722213322968805,1,NEUTRAL
2020-05-15,174.3820037841797,178.0950892658203,168.5172202045824,170.47849174244934,46610400.0,0.0145679192748924,-0.0082305683840889,173.7898193359375,169.4954833984375,0.0218304668087282,61.1505976070608,2,HIGH_VOL_CHOPPY
2020-05-18,176.04811096191406,177.27628075629804,175.14364303240586,176.84785010837362,35264500.0,0.0095543527518837,-0.009799794415789,173.441357421875,169.96437911987306,0.0213031931963185,69.68195535434134,1,NEUTRAL
2020-05-19,174.82948303222656,177.65714607319842,174.69619315439488,176.1623818105435,26799100.0,-0.0069221301099399,0.0061367746245721,173.65462646484374,170.7169921875,0.0187747257296689,59.68151320020922,1,NEUTRAL
2020-05-20,177.25448608398438,177.4358864095357,175.61235570357988,176.44296291219172,31261300.0,0.013870675641767,0.0357555932255375,174.87843627929686,171.31951599121095,0.01762762090731,60.62477942031904,1,NEUTRAL
2020-05-21,175.12545776367188,178.21877656541264,174.99179664947147,177.00626995004328,29119500.0,-0.0120111392797345,0.0188933917472899,175.5279083251953,171.91555480957032,0.0176233439566403,65.42113408750676,0,HIGH_VOL_CHOPPY
2020-05-22,175.2018280029297,176.10882969373282,174.27574227398085,174.89632314494972,20826900.0,0.0004360887345167,0.0047013120675263,175.6918731689453,172.36641464233398,0.0172947899737245,59.89014552627843,1,NEUTRAL
2020-05-26,173.3496551513672,178.05644865123975,172.9009326408034,177.9036889523315,36073600.0,-0.0105716525488052,-0.0153279452747473,175.15218200683594,172.74846725463868,0.0175118424891395,52.50912478475532,1,NEUTRAL
2020-05-27,173.5787811279297,173.75063943217944,168.60466541040466,172.04167124776492,39517100.0,0.0013217561717238,-0.0071538386009316,174.90204162597655,173.34381408691405,0.0163491596003312,49.546945510724534,1,NEUTRAL
2020-05-28,173.1873779296875,175.81287575400617,172.21356740742405,172.5572695235082,33810200.0,-0.0022549023313725,-0.0229450224033813,174.0886199951172,173.55685272216795,0.013191724857585,46.47373500307791,1,NEUTRAL
2020-05-29,174.95359802246094,175.9274229472376,172.24217877179476,174.45713625736357,42130400.0,0.010198318802947,-0.000981352131241,174.054248046875,173.77346725463866,0.0131975446507378,48.14628164424062,1,NEUTRAL
2020-06-01,174.5526123046875,174.7149140285798,173.2446419269881,174.27573351783732,22622400.0,-0.0022919546800173,-0.0037055303911059,173.92440490722657,174.19091262817383,0.0115923035098945,42.66022645435734,1,NEUTRAL
2020-06-02,176.5384521484375,176.62437402327166,173.13962868729698,175.90832926371786,30794600.0,0.01137674090081,0.0183951735830445,174.56216430664062,174.50438537597657,0.0106170564423351,56.933033369342226,1,NEUTRAL
2020-06-03,176.96807861328125,177.5218216500527,175.26866685848563,176.45253278895922,27311000.0,0.002433614091521,0.0195259896591486,175.24002380371093,174.74794006347656,0.0104122209264121,66.36812085709882,1,NEUTRAL
2020-06-04,174.63851928710938,177.42631811528722,174.04659368949996,175.95604613904365,28761800.0,-0.013163726161386,0.0083790249310837,175.5302520751953,174.7902816772461,0.0107025825268703,57.11303108773657,0,HIGH_VOL_CHOPPY
2020-06-05,178.72476196289062,179.2307657407467,173.7697300929723,174.35211372363253,39893600.0,0.0233982897499456,0.0215552236882006,176.28448486328125,174.98647384643556,0.0118414358628574,60.34664403984705,2,HIGH_VOL_CHOPPY
2020-06-08,179.83224487304688,180.0136451993302,176.0897195580362,177.52180899547244,33211600.0,0.0061965834951633,0.0302466545682147,177.3404113769531,175.18662719726564,0.0118482116407322,59.26226648908795,1,NEUTRAL
2020-06-09,181.20706176757812,182.06630964412432,178.78204871231318,179.4885514465179,29783900.0,0.0076449965661153,0.0264452846522929,178.27413330078124,175.3574592590332,0.0117181994114712,65.49168448870817,1,NEUTRAL
2020-06-10,187.9283142089844,189.5322619069896,182.3622583446839,182.47683540252,43872300.0,0.037091559102852,0.0619334044963779,180.46618041992187,176.0657180786133,0.0129200939966578,71.450509768519,2,HIGH_VOL_CHOPPY
2020-06-11,177.83689880371094,186.89724343381124,177.64595642850398,184.38632279229915,52854700.0,-0.0536982170448854,0.0183142844411281,181.1058563232422,176.4007911682129,0.0178606029373769,54.12794379397193,0,HIGH_VOL_CHOPPY
2020-06-12,179.24032592773438,183.04013263127183,176.79621429280857,181.91354798974007,43373600.0,0.0078916531578323,0.0028846812225762,181.20896911621097,176.76890258789064,0.0179019108154476,55.9094946406012,1,NEUTRAL
2020-06-15,180.3860321044922,182.180922634637,175.67922275724138,176.22342386954,32770200.0,0.0063920112331179,0.0030794657089237,181.3197265625,177.06910400390626,0.0176980952379153,60.5136345106651,1,NEUTRAL
2020-06-16,184.806396484375,186.7253913064373,182.79192319499927,184.15717495617497,42556700.0,0.0245050258510162,0.0198631040186143,182.0395935058594,177.50701828002929,0.0183448057097883,64.90879214171812,2,HIGH_VOL_CHOPPY
2020-06-17,185.4460601806641,187.431892830114,184.92095774990133,186.20028762269152,25687800.0,0.0034612638331659,-0.0132085153786881,181.54314270019532,178.03784713745117,0.0182077896999703,66.17129330491127,1,NEUTRAL
2020-06-18,187.43185424804688,187.59415595360647,185.2168824753063,185.2168824753063,23061600.0,0.0107082030507856,0.0539536817661583,183.4621337890625,178.5467155456543,0.0181229681708636,66.36613798969327,1,NEUTRAL
2020-06-19,186.31483459472656,190.26740095716144,185.57014923426544,189.5990954500768,44441100.0,-0.0059596041334684,0.0394694030507647,184.87703552246097,179.10618438720704,0.0179092343049795,65.1425902083879,1,NEUTRAL
2020-06-22,191.4894866943359,191.6708724785976,186.39123649615428,186.92588096506464,32818900.0,0.0277736988086068,0.0615538490442089,187.09772644042968,179.92056732177736,0.0187081209607728,67.78740601455982,2,HIGH_VOL_CHOPPY
2020-06-23,192.76882934570312,194.7164649779574,192.310550140962,192.94067312150344,30917400.0,0.0066810072628653,0.0430852665968266,188.69021301269532,180.89152603149415,0.018365253467871,68.42578390516621,1,NEUTRAL
2020-06-24,188.8830413818359,194.0481139884936,187.6609929241231,192.47282147333823,36740600.0,-0.0201577608633946,0.0185335897555518,189.3776092529297,181.65673904418944,0.0192292702285611,66.0292263730361,0,HIGH_VOL_CHOPPY
2020-06-25,191.26986694335935,191.52764712810412,186.6203544390852,188.84486850692,27803900.0,0.0126365265195955,0.0204768432276898,190.14521179199215,182.56086349487305,0.0192458594449314,64.67828518745713,1,NEUTRAL
2020-06-26,187.44146728515625,190.84029150810207,186.0571166866604,190.68753176217905,54675800.0,-0.0200156967711845,0.0060469296118066,190.37053833007812,183.1852569580078,0.0200002613970027,58.370158957791176,0,HIGH_VOL_CHOPPY
2020-06-29,189.45590209960935,189.5418239761008,184.7872907599883,186.91632647376247,26701600.0,0.0107470072851516,-0.0106198237293969,189.9638214111328,183.9304214477539,0.0200090552113831,58.94782943185659,1,NEUTRAL
2020-06-30,194.2962951660156,195.1460007764342,188.78753629045383,188.921197356094,34310300.0,0.0255489167281859,0.0079238216339072,190.2693145751953,184.8183135986328,0.0205174607572962,57.20144342235766,2,HIGH_VOL_CHOPPY
2020-07-01,195.4324493408203,197.00775630446137,192.63510858011975,193.9430788064438,32061200.0,0.0058475339112047,0.03467440968268,191.57919616699215,185.74153213500975,0.0205091347775144,74.95258942659822,1,NEUTRAL
2020-07-02,196.921875,198.6022028982619,195.7189249011741,196.36813190334271,29315800.0,0.0076211788994273,0.0295499136741408,192.7095977783203,186.8556999206543,0.0200524063872713,75.01353450456807,1,NEUTRAL
2020-07-06,201.16079711914065,201.5713369394472,198.66896128210104,199.37546387836824,31897600.0,0.0215259077699756,0.073192607978858,195.4534637451172,187.9775016784668,0.019972173866724,77.02430986030674,2,HIGH_VOL_CHOPPY
2020-07-07,198.82176208496097,204.951103494478,198.5735384788071,200.9221571381713,33600700.0,-0.0116276882358661,0.0494355672299264,197.3266357421875,188.9269775390625,0.020362543897766,69.27525489829043,0,HIGH_VOL_CHOPPY
2020-07-08,203.1944122314453,203.604937572175,199.2418456976823,200.55937273159265,33600000.0,0.0219928145723595,0.0457966378505918,199.10625915527345,190.02634506225587,0.0207019860401107,72.13627723462676,2,HIGH_VOL_CHOPPY
2020-07-09,204.616943359375,206.58367716565735,201.8959676336942,206.53593793805533,33121700.0,0.0070008378296808,0.0469957473773332,200.9431579589844,190.86077651977536,0.0193700840743839,71.73920260907029,1,NEUTRAL
2020-07-10,203.99636840820312,204.38780969065328,201.52363076769228,203.94862917922697,26177600.0,-0.0030328619956068,0.0359253811096564,202.35805664062505,192.16875,0.013909230929364,72.65171457022073,1,NEUTRAL
2020-07-13,197.69517517089844,206.02993140575356,197.1509742058901,204.7696857402396,38135600.0,-0.0308887520227605,-0.0172281179925413,201.66493225097656,193.0914924621582,0.01627663791155,57.72703886014894,0,HIGH_VOL_CHOPPY
2020-07-14,198.9172515869141,199.39461478768135,192.8833737365906,196.7977578100698,37591800.0,0.006181619834471,0.0004802769121035,201.6840301513672,194.0180534362793,0.0162757847090201,57.66666704720027,1,NEUTRAL
2020-07-15,198.62123107910156,201.76228841683368,195.74751047833792,200.072418973664,32179400.0,-0.0014881590483024,-0.0225064316588329,200.76939392089844,194.7087951660156,0.0156649416989497,63.33683018268603,1,NEUTRAL
2020-07-16,194.68780517578125,196.3872169974201,193.1506950935159,196.10079616465617,29940700.0,-0.0198036528217561,-0.0485254936398639,198.7835662841797,195.17088241577147,0.0165259173923005,54.49075937815262,0,HIGH_VOL_CHOPPY
2020-07-17,193.69485473632812,195.75705224196673,192.272307464006,195.21286588719,31635300.0,-0.0051002189816491,-0.0504985150091561,196.7232635498047,195.48403244018556,0.0164939340950724,58.877662072539025,1,NEUTRAL
2020-07-20,202.0200958251953,202.6884013378712,193.8189856368911,195.71889626461103,36884800.0,0.0429812196106094,0.0218767132306501,197.58824768066407,196.269295501709,0.0187608221243539,65.12643157028808,2,HIGH_VOL_CHOPPY
2020-07-21,199.2991485595703,204.25418121870496,198.6117443428135,203.98685897529617,37990400.0,-0.0134686960448696,0.0019198785907683,197.6646270751953,196.6597785949707,0.0182966258069728,56.34700286389179,0,HIGH_VOL_CHOPPY
2020-07-22,202.16326904296875,202.68837135667343,198.9553884886592,199.72871436522183,49605700.0,0.0143709619639562,0.017833128636971,198.3730346679687,197.12950057983397,0.018476570746541,58.180559795229605,2,HIGH_VOL_CHOPPY
2020-07-23,193.37025451660156,201.37086541200424,192.99791184978267,197.80974046340648,67457000.0,-0.0434946198089934,-0.0067675048161854,198.1095245361328,197.35386123657227,0.0206004890957072,46.33420490049425,0,HIGH_VOL_CHOPPY
2020-07-24,192.18641662597656,193.67578739689665,188.5679956116307,191.3462527785989,39827000.0,-0.0061221302810219,-0.0077877035629313,197.8078369140625,197.39968872070312,0.0204875798150615,40.11362494087285,1,NEUTRAL
2020-07-27,194.6209716796875,194.73553417958752,191.7663346574463,192.34871831188457,30160900.0,0.0126676749400502,-0.0366256837731141,196.32801208496093,197.7586639404297,0.0200693901156761,45.3820355255649,1,NEUTRAL
2020-07-28,192.8737945556641,195.43245382616968,192.6064723801774,194.3918057453133,23251400.0,-0.008977332241969,-0.0322397463829891,195.04294128417968,197.92955856323243,0.0201053079573901,37.95942635791397,1,NEUTRAL
2020-07-29,194.8214569091797,195.38474196011637,192.8642649754836,193.33208613207415,19632600.0,0.0100981180880614,-0.036316251555215,193.57457885742187,197.95581665039063,0.0194003728393427,38.71040242549158,1,NEUTRAL
