equity,symbol
13509.39873669499,AAPL
13631.176143794568,AAPL
13523.62156315813,AAPL
13748.728088502632,AAPL
13829.357577552286,MSFT
13984.494989797053,AAPL
13979.354408043266,AAPL
13967.58551924066,AAPL
14039.685652019378,AAPL
14121.918954590596,AAPL
14001.342458540897,AAPL
13872.864315867044,MSFT
14089.115885739837,AAPL
14075.767310723888,AAPL
14024.076416834747,MSFT
14083.749776138644,AAPL
14140.348261450634,AAPL
14257.12784641701,AAPL
14266.385075402382,AAPL
14363.69445563073,AAPL
14247.39761168788,AAPL
14409.707337605809,AAPL
14119.381926827156,AAPL
15131.022009715283,AAPL
15408.941258959889,MSFT
15411.699741459159,MSFT
15430.841785003018,MSFT
15617.634109049639,MSFT
15531.307960722892,MSFT
15181.654016917735,AAPL
15007.908456045587,AAPL
15039.91439663376,AAPL
15092.07689594473,AAPL
15378.723666995133,AAPL
15424.643709161239,AAPL
15158.506367222326,AAPL
15584.528744488553,AAPL
15822.036096569444,AAPL
15898.157611222077,AAPL
16225.983183554858,AAPL
16315.855179570828,AAPL
16065.077203315104,MSFT
16283.586985616608,MSFT
15889.18310254807,AAPL
16080.663763728271,AAPL
16333.824923470995,AAPL
16346.758798674262,AAPL
15916.904576579018,AAPL
15574.136791366722,AAPL
15567.593740054226,AAPL
15527.736313836196,AAPL
15585.007221819034,AAPL
15121.287052657497,AAPL
15033.514459526252,AAPL
15050.967456086173,AAPL
15055.25230994596,AAPL
15078.827958693384,AAPL
14900.81027718537,MSFT
14636.309388835652,AAPL
14319.198027254375,MSFT
13837.260014296142,MSFT
13979.603194639347,MSFT
14140.344212628295,AAPL
14361.405910668027,AAPL
14544.311943728473,AAPL
14633.46630736257,AAPL
14870.42758622597,AAPL
14885.797138477357,AAPL
15072.325125900064,AAPL
15146.4589535133,AAPL
15120.59076083555,AAPL
15146.971717121278,AAPL
15124.470582299353,AAPL
14984.42069288713,AAPL
15123.598434922587,AAPL
14988.730401247154,MSFT
14986.429967220789,MSFT
14854.113467160065,MSFT
15055.684971802375,AAPL
14988.869716721381,AAPL
14566.106364016126,AAPL
14425.998494413609,AAPL
14511.511691023756,AAPL
14395.201647463662,AAPL
14386.674293029984,AAPL
14672.98533832649,MSFT
14971.468810203698,MSFT
14963.894044013716,AAPL
15074.738554813644,MSFT
14640.959602547831,AAPL
14658.127559797085,AAPL
14907.165634377616,AAPL
15164.928411937637,MSFT
15031.537256837926,MSFT
14955.72725144825,MSFT
14791.045969974655,MSFT
14877.578466527711,MSFT
14835.156251085507,MSFT
14707.16016316642,MSFT
15028.833654522678,AAPL
14575.841141332012,AAPL
14597.991803826348,AAPL
14511.94314341085,AAPL
14570.098768260768,AAPL
14227.252543548166,AAPL
14474.863273515584,AAPL
14556.373857495475,MSFT
14510.108431508215,AAPL
14401.205179751216,AAPL
14624.1346819152,AAPL
14595.55446654251,MSFT
14489.636741063478,MSFT
14498.277880136793,AAPL
14661.769030500598,AAPL
14739.443807250593,AAPL
14686.062530623738,AAPL
14571.411078341065,MSFT
14544.841239274054,AAPL
14647.414326905382,MSFT
14579.398249546171,MSFT
14748.006466462524,MSFT
14753.060705709982,MSFT
14469.663227089244,AAPL
14598.340621907868,MSFT
14515.795005374297,MSFT
14607.89477580639,MSFT
14902.870590769166,MSFT
15074.172575645252,MSFT
14956.697925796783,MSFT
14761.83356246008,AAPL
14747.071728897621,AAPL
14790.857399989012,AAPL
14979.74418864897,AAPL
14753.411145187352,AAPL
14765.675007302065,MSFT
14823.004550323953,MSFT
14726.57752993801,MSFT
14648.280724942535,MSFT
14720.168073665865,AAPL
14897.55889575219,AAPL
15022.76413125987,AAPL
14832.236862171108,MSFT
14968.927695981953,AAPL
15096.5014779223,AAPL
15089.11209813059,MSFT
15291.679748447805,MSFT
15278.274668305427,AAPL
15250.423930270561,AAPL
15480.722636395438,AAPL
15529.236379803613,AAPL
15433.481261690746,AAPL
15510.08970608455,AAPL
15505.212328562144,AAPL
15671.546897166885,AAPL
15808.197086051301,AAPL
15453.748959601431,AAPL
15546.698641334555,AAPL
15823.677149356023,AAPL
15856.352371921119,AAPL
15989.131757001895,MSFT
16023.918045332206,AAPL
15795.703165151897,AAPL
15570.779042890184,MSFT
15433.15937311601,MSFT
15310.810736870208,MSFT
15264.733948629766,AAPL
15352.336976008577,AAPL
15162.157134431724,AAPL
15177.666620143622,AAPL
14796.650393175374,AAPL
14719.694808873428,MSFT
14651.343546560576,MSFT
15011.725545667035,MSFT
14935.795601100199,MSFT
15033.404607056043,AAPL
14538.567208038101,AAPL
14601.736874382861,AAPL
14576.047003286707,AAPL
14504.118892050672,AAPL
14950.559258346047,AAPL
15370.47452603672,MSFT
15187.71837224015,MSFT
15060.220236317939,AAPL
15047.701512075146,MSFT
14882.562342100846,MSFT
14920.192413669098,MSFT
14938.560595088526,MSFT
14971.816468163146,AAPL
14597.988213256936,AAPL
14600.724041773368,AAPL
14904.883871728316,AAPL
15162.292496795857,AAPL
15445.42258060095,AAPL
15626.297444452226,AAPL
15656.965127790947,MSFT
15666.924927867412,AAPL
15712.680190273966,AAPL
15679.070346407405,AAPL
15762.36357917453,AAPL
15742.773616282,AAPL
15799.434539113441,MSFT
15499.053831929023,MSFT
15780.080643222496,AAPL
15515.696977504658,AAPL
15363.295907229342,AAPL
15335.560590648718,AAPL
15293.553549309083,AAPL
15140.310021618145,MSFT
14618.96634870515,MSFT
14615.498029155153,MSFT
14345.421241327957,AAPL
14162.644886050046,MSFT
14405.826008858956,AAPL
14425.833363385671,AAPL
14323.099434558319,AAPL
14469.365874967078,MSFT
14418.332528777511,MSFT
14684.737481331915,AAPL
14835.556111876575,AAPL
14899.223544857496,MSFT
14688.639193662319,MSFT
14696.926980891209,MSFT
14238.965246355954,MSFT
14096.546726909239,MSFT
14337.801715219779,MSFT
14368.43228668316,AAPL
14014.535735181302,MSFT
12979.0380629905,AAPL
12489.283287817929,AAPL
11854.600573701111,AAPL
13659.920086025139,AAPL
13067.165521792684,AAPL
13584.55107432992,AAPL
13870.561978238069,AAPL
13830.665081599558,AAPL
13310.550219695595,MSFT
13160.05467419849,MSFT
12837.018645451892,MSFT
13099.42491027292,MSFT
13356.655944753666,MSFT
13803.87238618054,MSFT
13952.237078002243,MSFT
13913.715952268522,MSFT
14002.245397005332,MSFT
14031.597277108396,MSFT
15087.524206847558,MSFT
15422.846896128302,MSFT
14922.244440649021,AAPL
14878.81033473109,AAPL
14694.539693340996,AAPL
14772.692523842587,AAPL
14776.799723852004,MSFT
15116.681097206305,MSFT
15097.5278921389,MSFT
15210.163237430153,MSFT
15229.270431922901,MSFT
15252.353893788626,MSFT
15391.54866552685,MSFT
15352.678721830292,MSFT
15149.677761150197,MSFT
15211.184679866727,MSFT
14735.923225071707,AAPL
15093.980399702941,AAPL
14969.7816252506,MSFT
14998.017469668803,MSFT
15050.528005800708,AAPL
15088.114636938655,MSFT
15105.685792304183,MSFT
15119.945318727108,MSFT
15229.012835708141,MSFT
15301.70524129237,MSFT
15101.061147788721,AAPL
15027.505524825941,MSFT
15066.725381965014,MSFT
15083.492633004545,AAPL
14860.178595387606,AAPL
14976.09997781933,MSFT
14751.297666941455,AAPL
14804.432901846421,MSFT
14702.080120471273,MSFT
14952.22516498805,MSFT
15063.71957355531,MSFT
15115.045504178992,MSFT
15258.981166610653,MSFT
15197.404018494044,MSFT
15491.324193724948,AAPL
15308.89988419519,MSFT
15263.723929449967,MSFT
15489.340816954194,MSFT
15439.074176106371,MSFT
15389.51299039741,MSFT
15456.929670135914,AAPL
15534.445817597907,AAPL
15575.908738427705,MSFT
15372.973110594476,AAPL
15393.708620475254,AAPL
15455.611912899161,AAPL
15429.859014491436,AAPL
15499.652597053873,AAPL
15579.566138018798,AAPL
15704.76718880868,AAPL
15707.710757921384,MSFT
15847.569827381347,MSFT
15919.509925816688,MSFT
15866.09172213935,MSFT
15852.392974249604,MSFT
15669.965809079486,AAPL
15543.35860633503,AAPL
15139.175405509654,AAPL
15196.597330559125,AAPL
14957.553348210162,MSFT
15704.03691219317,AAPL
15565.677568073432,MSFT
16209.441505285848,AAPL
16058.086948902554,AAPL
16271.926246157447,MSFT
15989.39528682857,MSFT
16031.76274257712,MSFT
15933.773913663657,AAPL
15869.67979488037,AAPL
15831.128275587267,AAPL
15502.875780354982,AAPL
15411.234360500091,AAPL
15591.803684971876,AAPL
15535.138123275885,AAPL
15666.638383677764,AAPL
15731.590699204397,AAPL
15805.889043507535,MSFT
15761.537390150077,AAPL
15581.4664060356,AAPL
15572.980177748506,MSFT
15638.145921016368,MSFT
15223.218945574838,MSFT
15093.0390707345,AAPL
14853.974201882003,AAPL
14359.938690038345,AAPL
14550.729781889511,AAPL
14791.733397824766,AAPL
14943.140178637055,AAPL
15019.737024064916,AAPL
15033.632586358937,MSFT
14948.774091023986,AAPL
15212.542541493189,MSFT
15095.11753399411,MSFT
14926.856280571346,MSFT
14938.895903360804,MSFT
14832.593136119025,MSFT
14947.35516712878,MSFT
15024.172758565253,MSFT
15106.956643074891,MSFT
15140.499077428862,AAPL
15224.93216505477,AAPL
15257.233591548955,MSFT
15572.868494108327,MSFT
15544.55648711481,AAPL
15624.770879521353,AAPL
15365.745671998253,AAPL
15013.885356971476,MSFT
15089.666175891962,MSFT
15060.487490589643,MSFT
15041.320548800004,MSFT
14972.961260753777,MSFT
15015.644486814203,MSFT
15094.47778246418,MSFT
15104.795373554318,MSFT
15173.726477372938,MSFT
15159.13562939009,MSFT
15333.190988542452,AAPL
15667.31837992725,AAPL
15962.626969647923,MSFT
15931.351199000523,MSFT
16015.838755687342,AAPL
15939.041259460548,AAPL
15845.28442118241,AAPL
15887.74383483719,AAPL
15877.74024021233,AAPL
15840.114347538267,AAPL
15815.351922797065,MSFT
16091.764724993083,MSFT
16423.27415948485,AAPL
16300.644135258368,AAPL
16253.348662336504,AAPL
16459.601620260735,MSFT
16144.051574648476,AAPL
16126.700973765688,AAPL
16178.11026659269,AAPL
16022.777421599321,AAPL
16322.094352034037,AAPL
16370.76763469825,MSFT
16416.694291467174,AAPL
16434.65483011818,AAPL
16495.198568897675,AAPL
16302.01993522682,MSFT
16463.652146354983,AAPL
16329.832923529455,AAPL
16419.80903751679,MSFT
16291.0762521278,AAPL
16222.777143009253,AAPL
16165.104412208808,AAPL
16242.251474644638,AAPL
16392.65397958142,MSFT
16208.764375479193,MSFT
16066.890809557724,MSFT
