Date,symbol,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,future_return,rank,label
2021-03-15,AAPL,0.0244568308056012,0.0655724044479351,118.55843811035156,121.08344421386718,0.0242051467049192,47.49934227091401,-0.0048391751078148,0.5,1
2021-03-15,MSFT,-0.0039874439595877,0.0326311716206342,225.7976837158203,225.71208724975585,0.0162878638527722,51.5759264869625,0.0050254417379909,1.0,2
2021-03-16,AAPL,0.0127428897179822,0.0369972838274894,119.43195495605468,120.71200408935547,0.0243117320143826,50.286019270615746,-0.0241299980954414,0.5,1
2021-03-16,MSFT,0.0123506298322562,0.0168108202973416,226.55362548828128,225.4509750366211,0.0165689822525017,53.129953091483394,-0.0005470983464174,1.0,2
2021-03-17,AAPL,-0.0064506953633469,0.0398397902971194,120.36396179199218,120.41563148498535,0.0240763935610088,55.39959304185409,-0.0374318334614419,0.5,1
2021-03-17,MSFT,-0.0028187211621205,0.0198778040165046,227.4422821044922,225.1066696166992,0.0165245015160304,58.8286737622811,-0.0066654623298133,1.0,2
2021-03-18,AAPL,-0.033904968986099,-0.0117251112730252,120.08513946533203,119.96814994812011,0.0250794021595782,49.06097723759939,0.000497867571122,0.5,1
2021-03-18,MSFT,-0.0266619162516467,-0.0270312946081461,226.20933227539064,224.47816696166993,0.017467481634394,48.289442361872275,0.0070211966518196,1.0,2
2021-03-19,AAPL,-0.0044802887164429,-0.0085929545338009,119.88235778808594,119.48654670715332,0.0250567833867637,38.13867948621219,0.0101674971149858,0.5,1
2021-03-19,MSFT,-0.0016038252500945,-0.0229056278683098,225.17064208984377,223.96747741699215,0.0173400745225073,42.567158645041495,0.0266114554351486,1.0,2
2021-03-22,AAPL,0.0283357471315193,-0.0048391751078148,119.76536712646484,119.3593204498291,0.0252352731196603,47.42637753758454,-0.016208831719376,0.5,1
2021-03-22,MSFT,0.024484417945441,0.0050254417379909,225.39761962890623,224.03864822387695,0.0172876412443966,52.26014072028567,-0.0031783074516132,1.0,2
2021-03-23,AAPL,-0.0068887550663104,-0.0241299980954414,119.17457275390623,119.19748573303222,0.0252727265333514,50.764346275019115,-0.0215439777261323,1.0,2
2021-03-23,MSFT,0.0067374739558629,-0.0005470983464174,225.3726043701172,224.24590530395508,0.017286460863627,61.87762781456853,-0.0241179595904607,0.5,1
2021-03-24,AAPL,-0.0199935128005956,-0.0374318334614419,118.2640106201172,118.94108505249024,0.0256219004738282,49.937310515701306,0.0171538031443827,1.0,2
2021-03-24,MSFT,-0.0089231789222252,-0.0066654623298133,225.06869506835935,224.2896644592285,0.0173921163085802,60.04141051226989,0.0013165675529402,0.5,1
2021-03-25,AAPL,0.0041637070508151,0.000497867571122,118.27571105957033,118.9215877532959,0.0244383634443244,48.66688051548967,0.0199850688095035,0.5,1
2021-03-25,MSFT,-0.0132507783913389,0.0070211966518196,225.38028869628903,224.45075759887695,0.016777744820755,50.886832289822266,0.0430833726719726,1.0,2
2021-03-26,AAPL,0.005141227854198,0.0101674971149858,118.51358795166016,118.91915016174316,0.0244602688619927,59.08577792060345,0.0386932253363236,0.5,1
2021-03-26,MSFT,0.0178186451970681,0.0266114554351486,226.55938415527345,224.64791564941407,0.0169225233868509,60.9123450718792,0.0532393130401696,1.0,2
2021-03-29,AAPL,0.0014850299030053,-0.016208831719376,118.12362365722656,118.60718002319337,0.0209766266721014,50.677490778038056,0.0397066629842561,0.5,1
2021-03-29,MSFT,-0.0052436234963336,-0.0031783074516132,226.4151123046875,224.5661651611328,0.0163881267308149,51.99994088416426,0.0536474217228388,1.0,2
2021-03-30,AAPL,-0.0122744442892913,-0.0215439777261323,117.60887298583984,118.35272979736328,0.0206619180286556,49.82235652822383,0.0667222019815443,0.5,1
2021-03-30,MSFT,-0.0144104732220164,-0.0241179595904607,225.31295776367188,224.46903076171876,0.0164506314742224,49.26037013611624,0.0778517969552456,1.0,2
2021-03-31,AAPL,0.0187655887124114,0.0171538031443827,118.01053466796876,118.35711708068848,0.0204404794077836,50.41683607034737,0.0672124821725945,0.5,1
2021-03-31,MSFT,0.0169073715573384,0.0013165675529402,225.37258605957032,224.8638298034668,0.0156107735905649,48.19823114803857,0.0741397793855256,1.0,2
2021-04-01,AAPL,0.0069588145528907,0.0199850688095035,118.48043975830078,118.49701614379885,0.0201314270811724,54.33731593449389,0.0813006117904009,1.0,2
2021-04-01,MSFT,0.0279083952164689,0.0430833726719726,227.29800720214843,225.61495513916017,0.0165859658828791,57.68510273529725,0.0557046540936827,0.5,1
2021-04-05,AAPL,0.0235771246112006,0.0386932253363236,119.39490356445312,118.71539459228516,0.0206439181652846,54.21630757983144,0.0424147246249972,1.0,2
2021-04-05,MSFT,0.0277285965366063,0.0532393130401696,229.71969909667968,226.45504302978512,0.0169969353379603,64.63469518148166,0.0274622259906893,0.5,1
2021-04-06,AAPL,0.0024621640638793,0.0397066629842561,120.33471221923828,119.1955352783203,0.0179051187002958,51.49668686065635,0.065129721665943,1.0,2
2021-04-06,MSFT,-0.0048581757549084,0.0536474217228388,232.14715881347655,227.43939361572265,0.0163395383281295,60.79095031233794,0.0428870705339965,0.5,1
2021-04-07,AAPL,0.0133904275624769,0.0667222019815443,121.89456176757812,119.52749061584473,0.0159130031236169,57.05301800102587,0.0322909276471392,1.0,2
2021-04-07,MSFT,0.008230476909345,0.0778517969552456,235.6190643310547,228.21456298828124,0.015402659619861,63.285151633856245,0.0227690247555012,0.5,1
2021-04-08,AAPL,0.0192338273846182,0.0672124821725945,123.4953598022461,120.03346672058106,0.0160499043781715,73.98727254116844,0.031758230622642,1.0,2
2021-04-08,MSFT,0.0134052407071956,0.0741397793855256,238.98132934570313,229.21622314453128,0.015393561459414,74.79634421895567,0.0246794448116323,0.5,1
2021-04-09,AAPL,0.0202515435419052,0.0813006117904009,125.4451690673828,120.57161483764648,0.0162211428025447,78.79591272554944,0.0087216708684565,0.5,1
2021-04-09,MSFT,0.0102667247206671,0.0557046540936827,241.57805786132812,230.11642150878907,0.0150092144137314,76.75203381130143,0.0191127028234909,1.0,2
2021-04-12,AAPL,-0.0132329022571043,0.0424147246249972,126.48637237548829,121.06930541992188,0.0164874355863645,68.73513755813305,0.0274306699074067,1.0,2
2021-04-12,MSFT,0.0002345896810678,0.0274622259906893,242.89373474121095,231.08586502075195,0.0148629376751591,73.66926004754424,0.0110584053924496,0.5,1
2021-04-13,AAPL,0.0243065649078548,0.065129721665943,128.08912353515626,121.57820663452148,0.0164777438807489,75.52603928481312,-0.0098192616430325,0.5,1
2021-04-13,MSFT,0.010081456622061,0.0428870705339965,244.93841247558595,232.22457580566407,0.0147869957857777,74.27447689620288,-0.0008894931779335,1.0,2
2021-04-14,AAPL,-0.0178532029873319,0.0322909276471392,128.89439849853517,121.89310150146484,0.0170511681215676,75.68852721782072,0.0111334173819392,0.5,1
2021-04-14,MSFT,-0.0112190181154135,0.0227690247555012,246.0328796386719,233.0843765258789,0.0150994729339775,72.9532275355874,0.019523528739533,1.0,2
2021-04-15,AAPL,0.0187078682653683,0.031758230622642,129.70162200927734,122.36788177490234,0.0172710691800925,77.588298511021,-0.0190336615035223,0.5,1
2021-04-15,MSFT,0.0152981702445349,0.0246794448116323,247.23507995605468,234.16442260742187,0.0152281356325829,80.4212150743774,-0.0089789202026132,1.0,2
2021-04-16,AAPL,-0.0025281009034018,0.0087216708684565,129.92779693603515,123.03227920532228,0.0149206861725023,75.97268859619251,0.0011932313867919,0.5,1
2021-04-16,MSFT,0.0047782822382882,0.0191127028234909,248.17566833496093,235.60800552368164,0.0133306147933712,79.06091447737518,0.0015724486454835,1.0,2
2021-04-19,AAPL,0.0050689001295194,0.0274306699074067,130.62973022460938,123.75614852905274,0.0147369590658671,76.44514923099558,-0.0008899458406378,0.5,1
2021-04-19,MSFT,-0.0076705093955966,0.0110584053924496,248.72001037597656,236.97320709228515,0.0135845821422553,77.64712338422046,0.010860192754778,1.0,2
2021-04-20,AAPL,-0.0128301009003809,-0.0098192616430325,130.37235412597656,124.2299533843994,0.0143151373123012,75.73038318441947,0.0096160923773234,0.5,1
2021-04-20,MSFT,-0.0018548971307775,-0.0008894931779335,248.6757843017578,238.04411697387695,0.0129516253153255,83.35442611861231,0.0143652154339999,1.0,2
2021-04-21,AAPL,0.002929474150336,0.0111334173819392,130.65896606445312,124.76419982910156,0.0140924604689619,73.83442568692394,0.0005995653678663,1.0,2
2021-04-21,MSFT,0.0089829592604269,0.019523528739533,249.63561401367187,239.15012893676757,0.0129808456168691,82.6533582518089,-0.0231022525601922,0.5,1
2021-04-22,AAPL,-0.0116851937133097,-0.0190336615035223,130.15980834960936,125.3418312072754,0.0134434768115539,68.2299720448495,0.0116722221279803,1.0,2
2021-04-22,MSFT,-0.0130861518850649,-0.0089789202026132,249.18743286132812,240.1941070556641,0.0132417241518344,71.280928283654,-0.0181202348514213,0.5,1
2021-04-23,AAPL,0.0180391259955849,0.0011932313867919,130.19102172851564,126.0111068725586,0.013763040448603,67.54174875554244,-0.0212928124391889,1.0,2
2021-04-23,MSFT,0.0154761235683849,0.0015724486454835,249.26629638671875,241.57950744628903,0.0127640727226888,68.82795607456487,-0.034348125705077,0.5,1
2021-04-26,AAPL,0.0029776588195402,-0.0008899458406378,130.1676239013672,126.66965751647948,0.0137744713104236,67.66297577067824,-0.0161820020391604,1.0,2
2021-04-26,MSFT,0.0015315232614561,0.010860192754778,249.80679321289065,242.78505935668943,0.012482696207585,71.89004695283512,-0.0370481153746019,0.5,1
2021-04-27,AAPL,-0.0024496181453678,0.0096160923773234,130.41719970703124,127.30334739685058,0.0138609680661394,64.27629298012644,-0.0486642273768721,1.0,2
2021-04-27,MSFT,0.0016060376728541,0.0143652154339999,250.52040405273436,244.07043991088867,0.0122755085643789,70.3542361181715,-0.054128425254037,0.5,1
