Date,Close,High,Low,Open,Volume,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,symbol,return_1d_universe_mean,return_5d_universe_mean,volatility_20_universe_mean,rsi_14_universe_mean,return_1d_rel,return_5d_rel,volatility_20_rel,rsi_14_rel,alpha_prob,rank
2020-02-14,175.9864044189453,176.04337099171647,173.42279274073843,173.99248744432623,23149500.0,0.0089271694312023,0.0079395444879815,176.01677856445312,166.09657669067383,0.0160856765387748,79.4788369936366,MSFT,0.0045867593447931,0.011656644875696,0.0172040292028747,71.13746101822521,0.0043404100864092,-0.0037171003877145,-0.0011183526640999,8.341375975411395,0.6445851,1.0
2020-02-18,77.15077209472656,77.33216105733172,76.08903849085787,76.27042745346303,152531200.0,-0.018310784547095,-0.0079305274143608,78.14866333007812,77.12383422851562,0.0187134110423273,51.646840622589345,AAPL,-0.0040840107392358,-0.0078604172934955,0.0174155717548463,65.21022538834336,-0.0142267738078592,-7.011012086530037e-05,0.0012978392874809,-13.563384765754016,0.54771245,1.0
2020-02-19,178.30453491210938,179.1613962650694,177.53335678894416,179.04715195867632,29997500.0,0.0029990319667281,0.0181709726064387,176.37405395507812,168.06302337646486,0.0159818812228942,77.57719224633307,MSFT,0.0087410887759595,0.0153589005684659,0.0174367272606197,63.80837923775762,-0.0057420568092314,0.0028120720379727,-0.0014548460377254,13.76881300857545,0.5552787,1.0
2020-02-20,175.5815887451172,178.27596149526204,172.4207087578215,177.99033622154437,36862400.0,-0.0152713231232979,0.0011569029003748,176.41463317871094,168.97564926147462,0.0165219090722637,67.89043085944603,MSFT,-0.0127652756165195,-0.0099655512138447,0.0177909341177251,57.84062083929425,-0.0025060475067783,0.0111224541142196,-0.0012690250454614,10.049810020151774,0.560421,1.0
2020-02-21,170.03103637695312,174.70572716816383,168.75525962156425,174.39154073840234,48572600.0,-0.0316123826412205,-0.0252148578541814,175.5349914550781,169.56232681274415,0.0184990311996736,61.88101569253863,MSFT,-0.0271236983479781,-0.0307993554880171,0.0191118818410182,57.83551943616065,-0.0044886842932423,0.0055844976338357,-0.0006128506413446,4.04549625637798,0.5909651,1.0
2020-02-24,162.70004272460938,166.18463956657936,155.40714713360293,159.72957434916313,68311100.0,-0.0431156205864156,-0.0754965233718112,172.87771911621093,169.86220932006836,0.0210916555176936,46.29555823009742,MSFT,-0.0453078924199001,-0.0789391781512634,0.0217147457408117,44.68526679094725,0.0021922718334845,0.0034426547794522,-0.0006230902231181,1.610291439150167,0.5955843,1.0
2020-02-25,160.01522827148438,166.46076459688229,159.61534404713044,165.85143726918932,68073300.0,-0.0165016210700656,-0.099882012898069,169.32648620605468,170.15887908935548,0.0210813095775412,34.70607943340613,MSFT,-0.0251868732879139,-0.0984047792027466,0.0218591959822969,31.68297005847203,0.0086852522178483,-0.0014772336953223,-0.0007778864047557,3.023109374934102,0.5303354,1.0
2020-02-26,162.01458740234375,164.95649541870915,160.1485286944431,161.5766410745246,56206100.0,0.0124948053535707,-0.091360253499976,166.06849670410156,170.40454864501953,0.020829483190633,38.354359144036,MSFT,0.0141792193529331,-0.093529458306889,0.0213585276950927,34.482032719286096,-0.0016844139993624,0.002169204806913,-0.0005290445044597,3.8723264247499074,0.55209947,1.0
2020-02-27,150.59915161132812,159.0250175403799,150.40873959890718,155.49282894832933,93174900.0,-0.0704593084736669,-0.1422839223197529,161.07200927734374,169.95696334838868,0.026052015984993,23.978834712382152,MSFT,-0.0679138778458524,-0.1441672488508312,0.0255484720726913,22.470764346319775,-0.0025454306278144,0.0018833265310783,0.0005035439123016,1.5080703660623769,0.5221695,1.0
2020-02-28,154.24562072753906,155.86415937952862,144.7153579750086,145.1057120982535,97012700.0,0.0242130787404557,-0.092838436945231,157.91492614746093,169.4666770935059,0.0258180511942788,29.24843510188056,MSFT,0.0118141717228129,-0.1098115526966119,0.0254378685415458,25.639507511170805,0.0123989070176428,0.0169731157513809,0.0003801826527329,3.6089275907097544,0.52174616,1.0
2020-03-02,72.2677993774414,72.90387135222704,67.16714131154524,68.26998589980724,341397200.0,0.0931005871546082,0.0021127099551803,68.99651184082032,75.09423942565918,0.032356398532383,39.4094946055648,AAPL,0.0798198003290029,0.0066154483037708,0.0311306980022133,38.010255184066544,0.0132807868256052,-0.0045027383485905,0.0012257005301696,1.3992394214982582,0.59256876,1.0
2020-03-03,69.9726333618164,73.52301950606079,69.12130946491573,73.44321158109558,319475600.0,-0.0317591795432675,0.0043043556579533,69.05649108886719,74.86920585632325,0.0330742178438543,36.82017649214653,AAPL,-0.0398392197221219,-0.0084387025937431,0.0321903984403713,35.51611264060566,0.0080800401788544,0.0127430582516964,0.0008838194034829,1.3040638515408671,0.55950624,1.0
2020-03-04,162.37631225585938,162.51911762282631,157.68257731898743,160.41504106949054,49814400.0,0.0367148158287244,0.0022326684239692,157.67117614746093,168.73116455078124,0.0315421283010539,39.8533522646356,MSFT,0.0415495891314496,0.0183552324178081,0.0327487408451772,39.86208244835369,-0.0048347733027252,-0.0161225639938389,-0.0012066125441233,-0.0087301837180859,0.5759976,1.0
2020-03-05,158.30149841308594,162.6810342565652,157.74929322526484,158.0920407719293,47817300.0,-0.0250948785950544,0.0511446891921165,159.2116455078125,168.10565490722655,0.0319555749165622,37.99977111020181,MSFT,-0.0287659648264368,0.061035963565471,0.03324233700264,37.77084856573488,0.0036710862313824,-0.0098912743733544,-0.0012867620860778,0.2289225444669327,0.5061358,1.0
2020-03-06,153.82672119140625,155.29290988438083,148.5236579689275,154.8168725190958,72821100.0,-0.028267434399154,-0.0027157953279772,159.12786560058595,167.07932815551757,0.031893669392148,34.197679036794824,MSFT,-0.0207737504296282,0.0273038560449636,0.0331390313278162,35.29786791860249,-0.0074936839695257,-0.0300196513729408,-0.0012453619356682,-1.100188881807668,0.60378075,1.0
2020-03-09,64.3737564086914,67.2566283985615,63.60708224588359,63.78847126369504,286744800.0,-0.0790919661943595,-0.1092331998034265,69.6620849609375,73.26821784973144,0.0381391844241982,32.26588971765992,AAPL,-0.0734322175370096,-0.1187695374989885,0.0364211676969868,30.22263236324985,-0.0056597486573498,0.009536337695562,0.0017180167272113,2.0432573544100663,0.6528137,1.0
2020-03-10,153.20785522460938,153.31258402014208,145.2675559078778,150.5801343469339,65354400.0,0.0683838760343866,-0.0218225108942066,154.2227783203125,164.22143020629883,0.0380880856492609,35.745174682140046,MSFT,0.0702027832851055,-0.017789445849431,0.0401069482766965,37.019370379066345,-0.0018189072507188,-0.0040330650447756,-0.0020188626274356,-1.2741956969262986,0.52082413,1.0
2020-03-11,66.61329650878906,68.01362169576068,65.74988307252373,67.08733175658426,255598800.0,-0.034730683504017,-0.0902093548257686,68.14857635498046,72.29609489440918,0.0426440965102325,36.80991926520225,AAPL,-0.0400162610668323,-0.0947087555620614,0.0407741237992591,35.46038372123097,0.0052855775628153,0.0044994007362928,0.0018699727109734,1.3495355439712782,0.5033736,1.0
2020-03-12,60.034915924072266,65.30003455864062,59.97929100201063,61.8995963124533,418474000.0,-0.0987547671334481,-0.1525673003846506,65.98690261840821,71.34114246368408,0.0466701905147624,32.9456817779091,AAPL,-0.0967965739479672,-0.1581084934827676,0.0450079152718998,32.11705897733113,-0.0019581931854808,0.005541193098117,0.0016622752428625,0.8286228005779677,0.52729696,1.0
2020-03-13,151.21803283691406,154.15042478211845,133.9854742160237,140.43102427946823,92727400.0,0.1421689099230672,-0.016958616385291,145.29803161621095,159.46895370483398,0.0555574046722448,44.87680600443497,MSFT,0.1309887566638116,-0.0276121464078539,0.0554280257770324,44.97268824409929,0.0111801532592555,0.0106535300225629,0.0001293788952123,-0.0958822396643199,0.5192173,1.0
2020-03-16,58.578975677490234,62.65901412516802,58.044481123383505,58.51609179443726,322423600.0,-0.1286471286107563,-0.0900177503144556,64.29297332763672,69.77345848083496,0.0616387797444951,40.052905452556146,AAPL,-0.1380187124982799,-0.0954670011273185,0.062710036238559,39.12399365516778,0.0093715838875236,0.0054492508128629,-0.0010712564940639,0.9289117973883664,0.5498954,1.0
2020-03-17,61.15470886230469,62.30350239725674,57.65752663261629,59.86079893237385,324056000.0,0.0439702667215502,-0.1138291134377493,62.721902465820314,68.97365531921386,0.0629048194300251,41.593073355324464,AAPL,0.063153400940342,-0.101501848552156,0.0650242635505227,41.79218883786018,-0.0191831342187917,-0.0123272648855933,-0.0021194441204976,-0.1991154825357171,0.50592273,1.0
2020-03-18,59.65764617919922,60.46301396809863,57.34795830754395,57.988868469827494,300233600.0,-0.02447992494701,-0.1044183472990577,61.330772399902344,68.0431297302246,0.0627206834759495,43.998946361004194,AAPL,-0.0332878582087934,-0.0952671081651771,0.0650827291669995,43.858583030883,0.0088079332617834,-0.0091512391338805,-0.00236204569105,0.1403633301211968,0.6067622,1.0
2020-03-19,59.200531005859375,61.14985749394757,58.67571261986398,59.8317648600508,271857200.0,-0.0076623065544149,-0.013898327421132,61.16389541625976,67.12989692687988,0.0627263205097001,43.661279475790664,AAPL,0.0043951781978908,0.0061746468933153,0.0652329839991938,43.38420548958982,-0.0120574847523057,-0.0200729743144473,-0.0025066634894937,0.2770739862008469,0.69845456,1.0
2020-03-20,55.44215393066406,60.90558973701077,55.14225612147072,59.78097572031221,401693200.0,-0.0634855297974156,-0.1753068491763979,58.806803131103514,66.11641654968261,0.0637650765136367,33.860724431308824,AAPL,-0.0505220467245528,-0.1552728782332978,0.0658074880672959,35.34691268189114,-0.0129634830728628,-0.0200339709431001,-0.0020424115536592,-1.486188250582316,0.55757886,1.0
2020-03-23,54.26433563232422,55.26318563901528,51.420157253571155,55.16160823517076,336752800.0,-0.0212440934349849,-0.0736550954547328,57.94387512207031,65.2238613128662,0.0632973480688417,34.60243995609838,AAPL,-0.0156093413158326,-0.034759923803074,0.0653605701384372,36.71454145094751,-0.0056347521191522,-0.0388951716516587,-0.0020632220695955,-2.112101494849128,0.58162713,1.0
2020-03-24,141.23077392578125,142.43039748481058,134.49961256876347,136.86075403148243,82516700.0,0.0908958046412897,0.0120760905566281,134.20065307617188,146.4233840942383,0.0709933818851031,41.712077597011216,MSFT,0.0956105377241963,-0.0057867928200607,0.0694121584828822,39.50831977360559,-0.0047147330829066,0.0178628833766888,0.0015812234022208,2.203757823405624,0.50410473,1.0
2020-03-25,59.3795051574707,62.45828014038061,59.08444541685393,60.644390107262105,303602000.0,-0.0055086810777574,-0.0046622862204961,57.59898910522461,64.1557207107544,0.0676447087381923,38.796462272644675,AAPL,-0.0075406343902351,0.0208881383651013,0.0692712713382668,40.709138317022706,0.0020319533124777,-0.0255504245855974,-0.0016265626000745,-1.9126760443780313,0.52313215,1.0
2020-03-26,148.62840270996094,149.15204677343388,141.25933827515485,141.28789935793438,64568100.0,0.0625510862269513,0.0938969144965631,137.99371948242188,145.21805877685546,0.0706651794046193,47.98702533399496,MSFT,0.057587119621246,0.0748511709686451,0.0690284190258569,45.52636989995653,0.0049639666057052,0.0190457435279179,0.0016367603787623,2.4606554340384292,0.52196825,1.0
2020-03-27,142.52557373046875,147.4668435414475,142.0495364003553,144.47732968943524,57042300.0,-0.0410609874574342,0.0899161106266679,140.3453399658203,144.63205642700194,0.0710779698098611,49.64906036455173,MSFT,-0.0412316338857084,0.0853088493367667,0.0695410657024021,47.613747046440366,0.0001706464282741,0.0046072612899012,0.001536904107459,2.0353133181113634,0.5791611,1.0
2020-03-30,61.62630844116211,61.79802498746447,60.31788821611853,60.6419727055928,167976400.0,0.0285378287818134,0.1356687172716899,60.62697982788086,63.13147830963135,0.0646670718938545,42.224030198742874,AAPL,0.0494392511460206,0.1570018341308508,0.0679707496851235,45.98064555455029,-0.0209014223642072,-0.0213331168591609,-0.0033036777912689,-3.756615355807419,0.60648084,1.0
2020-03-31,61.500545501708984,63.483731229594824,60.94670602705082,61.8173747321562,197002000.0,-0.0020407345926488,0.0300146228607804,60.98540496826172,62.70787391662598,0.0643834015862099,44.34518116193649,AAPL,-0.008884022660019,0.0465901198619513,0.0674551901827598,47.97865569286447,0.0068432880673701,-0.0165754970011709,-0.0030717885965499,-3.633474530927984,0.6133731,1.0
2020-04-01,58.26457214355469,60.15343586559381,57.83407583491139,59.6165240756465,176218400.0,-0.0526169862682661,-0.018776394497719,60.76241836547852,61.96018905639649,0.0640740350637156,47.885632579860385,AAPL,-0.0440626524916025,0.0082743697202546,0.067242536725633,51.7177556285163,-0.0085543337766635,-0.0270507642179736,-0.0031685016619174,-3.832123048655916,0.6276097,1.0
2020-04-02,59.236812591552734,59.29002033037774,57.294741195546685,58.12671272222617,165934000.0,0.0166866487168668,-0.05227532164565,60.10893249511719,61.37986545562744,0.0640861987844266,38.790867156904355,AAPL,0.0186977385948494,-0.0288601565933241,0.0672488510116416,43.511331656067995,-0.0020110898779826,-0.0234151650523259,-0.0031626522272149,-4.72046449916364,0.70185053,1.0
2020-04-03,58.385498046875,59.423041606914005,57.795378517377415,58.721672212892855,129880000.0,-0.0143713766395178,-0.0255510201327061,59.802747344970705,60.80401630401611,0.0640923376855125,49.652603926009206,AAPL,-0.0117908619697733,0.0010187972532539,0.0671223825855352,55.654463649202064,-0.0025805146697445,-0.0265698173859601,-0.0030300449000227,-6.001859723192858,0.5824548,1.0
2020-04-06,157.34939575195312,158.5204436100187,150.02793870466274,152.63662871229192,67111700.0,0.0743678352166108,0.0314549215274861,149.31958923339843,142.63745803833007,0.0701367315734542,61.79661227380936,MSFT,0.0808026829492881,0.030758348787222,0.0675835364564843,57.81188542220493,-0.0064348477326773,0.000696572740264,0.0025531951169699,3.984726851604435,0.58867764,1.0
2020-04-07,62.74366760253906,65.71119660334946,62.63967300560569,65.49352388136515,202887200.0,-0.0115823851211259,0.0202131882032743,60.42189102172851,60.445953941345216,0.0628980398437995,55.2124013841972,AAPL,-0.011176300274354,0.028431414519464,0.0658036590374159,60.31622249011025,-0.0004060848467718,-0.0082182263161897,-0.0029056191936163,-5.103821105913049,0.51191413,1.0
2020-04-08,64.34955596923828,64.66396058058191,63.17899331030437,63.54418476916798,168895200.0,0.025594429335435,0.1044371150738248,61.63888778686523,60.332766914367674,0.0627358258075932,58.37200157294534,AAPL,0.0178128567815639,0.0950166906594057,0.0652518319704493,61.73991434420805,0.0077815725538711,0.009420424414419,-0.0025160061628561,-3.3679127712627164,0.5433551,1.0
2020-04-09,157.2256317138672,159.3487544477742,155.5023786522089,158.38716413076,51385100.0,6.046597037312473e-05,0.0636352675630407,154.78070373535155,144.5487503051758,0.0635404136263871,70.18153537595742,MSFT,0.0036383627628536,0.0788923009676594,0.0608993004186496,68.62375913926024,-0.0035778967924805,-0.0152570334046186,0.0026411132077374,1.5577762366971797,0.71346074,1.0
2020-04-13,157.57791137695312,157.63504807402816,154.52175908514585,156.47351553450656,41905300.0,0.0022405994445424,0.0759281198060188,157.00475463867187,144.86674423217772,0.0554775639665291,71.76123303626748,MSFT,0.0109339729459045,0.1039097700729048,0.0536706737530781,71.60743840842531,-0.0086933735013621,-0.027981650266886,0.0018068902134509,0.1537946278421742,0.63027835,1.0
2020-04-14,165.37538146972656,165.42298811281455,159.94855829037607,160.90063304210452,52874300.0,0.0494832684647061,0.0510074136568383,158.60995178222657,146.68901519775392,0.0434463220976886,69.9120409671794,MSFT,0.0499934516469776,0.0723281208794872,0.0432887666840068,69.5012297089342,-0.0005101831822715,-0.0213207072226489,0.0001575554136817,0.4108112582451895,0.74161464,1.0
2020-04-15,163.642578125,165.25158643715253,161.12910189683114,162.99515987740097,40940800.0,-0.0104780005906971,0.0513178773779439,160.20752563476563,147.89386367797852,0.0405561154941042,69.47560292695347,MSFT,-0.0098028254926617,0.0738413909399495,0.0415385181577712,68.87415660852332,-0.0006751750980353,-0.0225235135620056,-0.000982402663667,0.6014463184301491,0.7177371,1.0
2020-04-16,168.55532836914062,168.78383156754103,164.61373899366873,165.94665252640667,50479600.0,0.0300212224741898,0.0721249353120878,162.4753662109375,149.6380638122559,0.0389716705414717,67.42711252184176,MSFT,0.0189835774986015,0.0748117599907318,0.0404264299490834,66.08489925495746,0.0110376449755882,-0.002686824678644,-0.0014547594076117,1.3422132668843003,0.53432095,1.0
2020-04-17,68.39574432373047,69.3994360529156,66.95914281806782,68.85284815768563,215250000.0,-0.0135687611058924,0.0552632105554959,68.40638580322266,62.38233966827393,0.0420207288728399,69.69656799196827,AAPL,-0.0023787085727738,0.068384806553493,0.0404938343170014,72.93703917277908,-0.0111900525331185,-0.0131215959979971,0.0015268945558384,-3.240471180810814,0.5238499,1.0
2020-04-20,66.97610473632812,68.1249022877368,66.95675981456722,67.22279861841002,130015200.0,-0.0207562561302485,0.0134682054899371,68.58439788818359,62.95903720855713,0.0391816126621675,62.59687140765816,AAPL,-0.0202885031480405,0.0355842286185743,0.0385753641411274,63.98874940299795,-0.000467752982208,-0.0221160231286372,0.00060624852104,-1.3918779953397902,0.65810543,1.0
2020-04-21,64.90583038330078,67.05347766583337,64.19478479973962,66.81888089328784,180991600.0,-0.0309106413575052,-0.0650758163036318,67.68083801269532,63.49111194610596,0.0396468187877728,57.3455825126957,AAPL,-0.036133807285512,-0.049463522291862,0.0396120405608196,58.44798795129144,0.0052231659280068,-0.0156122940117697,3.4778226953149916e-05,-1.1024054385957385,0.6900945,1.0
2020-04-22,66.77532958984375,67.2106601783122,65.83210839433792,66.17311317288764,116862400.0,0.0288032553547603,-0.0292866239735274,67.27791290283203,63.84445743560791,0.033845397730473,69.50875629453216,AAPL,0.0313839868429358,-0.0098724513016769,0.0346104189207428,69.84774398370527,-0.0025807314881754,-0.0194141726718505,-0.0007650211902698,-0.3389876891731092,0.52106005,1.0
2020-04-23,66.51657104492188,68.14181716571889,66.47787383005301,66.71972588742912,124814400.0,-0.0038750620402963,-0.0406709623296711,66.713916015625,64.20131072998046,0.0338177542271117,67.25128425609512,AAPL,-0.0079886208610154,-0.0362075601564239,0.0346327426631248,66.39789465896212,0.0041135588207191,-0.0044634021732471,-0.0008149884360131,0.8533895971330026,0.5621765,1.0
2020-04-24,68.43685150146484,68.44652764676574,66.99299496104605,67.04136830681426,126161200.0,0.0288692039649203,0.0006010195245453,66.72213745117188,64.49794120788575,0.0324937120398809,72.6707146797778,AAPL,0.0235640887277957,-0.0110376578390861,0.0328437096456855,70.98515492826616,0.0053051152371245,0.0116386773636314,-0.0003499976058046,1.6855597515116472,0.60697806,1.0
2020-04-27,68.48522186279297,68.81655786273095,67.70645826657413,68.15387848211901,117087600.0,0.0007067882327562,0.0225321722188225,67.02396087646484,64.92638111114502,0.030637390603637,64.6185995116648,AAPL,-0.001078833516594,0.0083813663216773,0.0310118488115077,62.44501880656027,0.0017856217493502,0.0141508058971452,-0.0003744582078707,2.173580705104527,0.5440206,1.0
2020-04-28,67.37512969970703,69.12855677224428,67.28323213572467,68.94716776474043,112004800.0,-0.0162092219736099,0.0380443374936245,67.5178207397461,65.21382217407226,0.0306267014931744,63.234289356889256,AAPL,-0.0202849032349966,0.0249511202669876,0.0295637451871825,60.112749144575105,0.0040756812613867,0.0130932172266369,0.0010629563059918,3.1215402123141516,0.53897315,1.0
2020-04-29,69.58809661865234,70.05729021048596,68.65938558409466,68.86254043095987,137280800.0,0.0328454569038838,0.0421228475559094,68.08037414550782,65.61819972991944,0.0311983165473626,64.46707716268925,AAPL,0.0388594142131916,0.0323280849643984,0.0303861580440797,63.241756237436874,-0.0060139573093078,0.0097947625915109,0.0008121585032828,1.225320925252376,0.5628753,1.0
2020-04-30,71.05611419677734,71.23266881272234,69.73802523358442,70.1274034083595,183064000.0,0.0210958145064641,0.0682468004670548,68.9882827758789,66.25777683258056,0.0280203473458508,66.33338856470954,AAPL,0.0155639973658113,0.0568452545121579,0.0279548529161059,64.80977655496798,0.0055318171406527,0.0114015459548968,6.549442974485009e-05,1.523612009741555,0.5064072,1.0
2020-05-01,166.20370483398438,170.07864171625766,165.6705307427977,167.37475277045658,39370500.0,-0.0258912711845762,0.0001147728654176,166.62641296386718,162.66340255737305,0.0287571004901897,57.916848027328186,MSFT,-0.020995269525602,0.010836018463036,0.0286698984570729,58.9979566959576,-0.0048960016589741,-0.0107212455976184,8.720203311670185e-05,-1.0811086686294118,0.5151489,1.0
2020-05-04,170.2689971923828,170.4213325963883,165.4705481862398,166.12748190444768,30372900.0,0.0244596975889264,0.0275205644556444,167.53849182128906,163.8539695739746,0.0287890282712781,54.821745696018986,MSFT,0.0193042536606244,0.0313999623033973,0.028433617418333,54.63203849724684,0.0051554439283019,-0.0038793978477528,0.000355410852945,0.1897071987721474,0.50692296,1.0
2020-05-05,71.96548461914062,72.79745613687825,71.21574190038736,71.36085458478117,147751200.0,0.0150088559567338,0.0681312962200286,70.68463897705078,67.84166526794434,0.0215158905085977,59.3055351236593,AAPL,0.0128723684168515,0.0663073176914882,0.0228655139475917,58.81009015448005,0.0021364875398822,0.0018239785285403,-0.001349623438994,0.4954449691792533,0.55072206,1.0
2020-05-06,72.70796966552734,73.33919985774601,72.28230777359485,72.66685157702763,142333600.0,0.0103172381915599,0.0448334298317156,71.30861358642578,68.33988037109376,0.0210998108088434,59.76741985993557,AAPL,0.0100823025344637,0.0368167017641125,0.0225280978017283,57.6326043484553,0.0002349356570961,0.008016728067603,-0.0014282869928849,2.1348155114802694,0.5688079,1.0
2020-05-07,73.46012878417969,73.80598277550787,73.03205337405477,73.33436839325711,115215200.0,0.0103449336037362,0.0338326210851447,71.78941650390625,68.79540901184082,0.0206870844131712,64.83432593999665,AAPL,0.00807603366613,0.0291645205416797,0.0223113941249965,59.941421098951466,0.0022688999376061,0.0046681005434648,-0.0016243097118253,4.89290484104518,0.5715543,1.0
2020-05-08,75.20860290527344,75.26195467448645,73.79236468701193,74.11975020715006,133838400.0,0.0238016751404102,0.0757584934272579,72.8487045288086,69.31514320373535,0.0210323223391967,73.65843797522973,AAPL,0.0148420671864511,0.066836101291797,0.0224663323076262,66.93975950137045,0.008959607953959,0.0089223921354608,-0.0014340099684295,6.718678473859285,0.60607445,1.0
2020-05-11,76.39203643798828,76.88674476777591,74.50775467946016,74.71631428574544,145946400.0,0.0157353479123312,0.0774414140261998,73.94684448242188,69.8304428100586,0.0209336740207817,84.78178904703553,AAPL,0.0134447991514574,0.0608075914837515,0.0224228697281525,78.68510601924334,0.0022905487608737,0.0166338225424482,-0.0014891957073708,6.096683027792196,0.57106185,1.0
2020-05-12,75.51902770996094,77.52698329873076,75.39777433527503,77.07591689652548,162301200.0,-0.0114280070113854,0.049378436199333,74.65755310058594,70.13521270751953,0.0186952502883713,78.17762772272553,AAPL,-0.0170399306922863,0.0295299564642148,0.0205752305011138,69.65057083920223,0.0056119236809009,0.0198484797351181,-0.0018799802127425,8.5270568835233,0.51319295,1.0
2020-05-13,74.6072006225586,76.6200111005404,73.53047005378731,75.69848100436312,200622400.0,-0.0120741370096065,0.0261213587144315,75.03739929199219,70.42607498168945,0.0188185203763302,75.0199011618881,AAPL,-0.0135982257176341,0.0054186279861945,0.0207203747605937,67.5805714766435,0.0015240887080276,0.020702730728237,-0.0019018543842635,7.439329685244601,0.5521872,1.0
2020-05-14,75.06551361083984,75.12614027584165,73.12303289595279,73.84570540703209,158929200.0,0.0061430127984545,0.0218538253775275,75.35847625732421,70.7125228881836,0.0188041215996182,72.53662585598673,AAPL,0.0052413098468033,0.0025664845265992,0.0202452630013265,65.12941958947776,0.0009017029516511,0.0192873408509282,-0.0014411414017083,7.407206266508965,0.5373696,1.0
2020-05-15,74.6217269897461,74.66780385011373,72.80292692486488,72.8368814117532,166348400.0,-0.0059119907364447,-0.0078033083032604,75.24110107421875,71.02382202148438,0.0184999857095182,70.31708150031221,AAPL,0.0043279642692238,-0.0080169383436746,0.0201652262591232,65.73383955368651,-0.0102399550056685,0.0002136300404142,-0.0016652405496049,4.583241946625705,0.5615235,1.0
